Trading Date,Interval Number,Trading Interval,Participant Code,Facility Code,Energy Generated (MWh),EOI Quantity (MW),Extracted At
"2022-09-01",38,2022-09-02 02:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",2.199,4.21,
"2022-09-01",38,2022-09-02 02:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.695,1.404,
"2022-09-01",38,2022-09-02 02:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.91,2.166,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","BREMER_BAY_WF1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","COCKBURN_CCG1",106.923,200,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","COLLIE_G1",60.074,120.356,
"2022-09-01",38,2022-09-02 02:30:00,"DCWL","DCWL_DENMARK_WF1",0.254,0.682,
"2022-09-01",38,2022-09-02 02:30:00,"EDWFMAN","EDWFMAN_WF1",35.907,71.64,
"2022-09-01",38,2022-09-02 02:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"ALBGRAS","GRASMERE_WF1",2.748,5.67,
"2022-09-01",38,2022-09-02 02:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",38,2022-09-02 02:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",68.173,143.4,
"2022-09-01",38,2022-09-02 02:30:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","KALBARRI_WF1",0.425,0.848,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","KEMERTON_GT12",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","KWINANA_GT2",24.2,48.3,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","MUJA_G5",44.721,89.918,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","MUJA_G6",40.562,80.781,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",27.487,55.05,
"2022-09-01",38,2022-09-02 02:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",100.31,197.28,
"2022-09-01",38,2022-09-02 02:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT11",21.385,38.85,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT7",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"LNDFLLGP","RED_HILL",1.692,3.283,
"2022-09-01",38,2022-09-02 02:30:00,"PERTHNRGY","ROCKINGHAM",0.579,1.154,
"2022-09-01",38,2022-09-02 02:30:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.512,1.102,
"2022-09-01",38,2022-09-02 02:30:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"LNDFLLGP","TAMALA_PARK",1.836,3.645,
"2022-09-01",38,2022-09-02 02:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"TIWEST","TIWEST_COG1",6.898,13.641,
"2022-09-01",38,2022-09-02 02:30:00,"WARADGE","WARRADARGE_WF1",61.332,120.95,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",38,2022-09-02 02:30:00,"ALINTA","YANDIN_WF1",73.15,148.89,
"2022-09-01",39,2022-09-02 03:00:00,"ALBGRAS","ALBANY_WF1",2.443,4.71,
"2022-09-01",39,2022-09-02 03:00:00,"ALCOA","ALCOA_WGP",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"ALINTA","ALINTA_PNJ_U1",18.49,30.099,
"2022-09-01",39,2022-09-02 03:00:00,"ALINTA","ALINTA_PNJ_U2",9.343,17.4,
"2022-09-01",39,2022-09-02 03:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"ALINTA","ALINTA_WWF",19.009,40.9,
"2022-09-01",39,2022-09-02 03:00:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"ALINTA","BADGINGARRA_WF1",64.999,130.22,
"2022-09-01",39,2022-09-02 03:00:00,"CTE","BIOGAS01",0.387,0.785,
"2022-09-01",39,2022-09-02 03:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",2.188,4.54,
"2022-09-01",39,2022-09-02 03:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.815,1.854,
"2022-09-01",39,2022-09-02 03:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.966,1.359,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","BREMER_BAY_WF1",0.021,0.079,
"2022-09-01",39,2022-09-02 03:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","COCKBURN_CCG1",99.999,200,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","COLLIE_G1",60.061,120.356,
"2022-09-01",39,2022-09-02 03:00:00,"DCWL","DCWL_DENMARK_WF1",0.285,0.706,
"2022-09-01",39,2022-09-02 03:00:00,"EDWFMAN","EDWFMAN_WF1",36.036,72.25,
"2022-09-01",39,2022-09-02 03:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"ALBGRAS","GRASMERE_WF1",2.38,3.19,
"2022-09-01",39,2022-09-02 03:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",39,2022-09-02 03:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",75.7,161,
"2022-09-01",39,2022-09-02 03:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","KALBARRI_WF1",0.425,0.84,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","KEMERTON_GT12",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","KWINANA_GT2",24.2,48.1,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","MUJA_G5",44.601,89.003,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","MUJA_G6",40.41,80.915,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",27.497,55.1,
"2022-09-01",39,2022-09-02 03:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",104.301,205.44,
"2022-09-01",39,2022-09-02 03:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT11",26.865,50.57,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT7",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"LNDFLLGP","RED_HILL",1.695,3.323,
"2022-09-01",39,2022-09-02 03:00:00,"PERTHNRGY","ROCKINGHAM",0.579,1.144,
"2022-09-01",39,2022-09-02 03:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.497,0.95,
"2022-09-01",39,2022-09-02 03:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"LNDFLLGP","TAMALA_PARK",1.834,3.708,
"2022-09-01",39,2022-09-02 03:00:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"TIWEST","TIWEST_COG1",6.93,14.021,
"2022-09-01",39,2022-09-02 03:00:00,"WARADGE","WARRADARGE_WF1",60.505,119.55,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",39,2022-09-02 03:00:00,"ALINTA","YANDIN_WF1",74.104,147.74,
"2022-09-01",40,2022-09-02 03:30:00,"ALBGRAS","ALBANY_WF1",3.051,8.47,
"2022-09-01",40,2022-09-02 03:30:00,"ALCOA","ALCOA_WGP",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"ALINTA","ALINTA_PNJ_U1",14.886,21.133,
"2022-09-01",40,2022-09-02 03:30:00,"ALINTA","ALINTA_PNJ_U2",8.671,13.2,
"2022-09-01",40,2022-09-02 03:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"ALINTA","ALINTA_WWF",20.787,42.8,
"2022-09-01",40,2022-09-02 03:30:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"ALINTA","BADGINGARRA_WF1",65.002,130,
"2022-09-01",40,2022-09-02 03:30:00,"CTE","BIOGAS01",0.414,0.847,
"2022-09-01",40,2022-09-02 03:30:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",2.241,4.62,
"2022-09-01",40,2022-09-02 03:30:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.552,0.891,
"2022-09-01",40,2022-09-02 03:30:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.466,0.438,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","BREMER_BAY_WF1",0.046,0.068,
"2022-09-01",40,2022-09-02 03:30:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","COCKBURN_CCG1",99.986,200,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","COLLIE_G1",60.01,119.379,
"2022-09-01",40,2022-09-02 03:30:00,"DCWL","DCWL_DENMARK_WF1",0.421,0.798,
"2022-09-01",40,2022-09-02 03:30:00,"EDWFMAN","EDWFMAN_WF1",35.962,70.04,
"2022-09-01",40,2022-09-02 03:30:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"ALBGRAS","GRASMERE_WF1",2.182,4.84,
"2022-09-01",40,2022-09-02 03:30:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",40,2022-09-02 03:30:00,"COLLGAR","INVESTEC_COLLGAR_WF1",82.396,166.1,
"2022-09-01",40,2022-09-02 03:30:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","KALBARRI_WF1",0.425,0.84,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","KEMERTON_GT12",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","KWINANA_GT2",24.202,48.4,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","MUJA_G5",44.501,89.003,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","MUJA_G6",40.391,80.848,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"MUMBIDA","MWF_MUMBIDA_WF1",27.492,55.15,
"2022-09-01",40,2022-09-02 03:30:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"NEWGEN","NEWGEN_KWINANA_CCG1",103.679,216.48,
"2022-09-01",40,2022-09-02 03:30:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT11",25.759,65.97,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT7",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"LNDFLLGP","RED_HILL",1.691,3.422,
"2022-09-01",40,2022-09-02 03:30:00,"PERTHNRGY","ROCKINGHAM",0.58,1.159,
"2022-09-01",40,2022-09-02 03:30:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.616,1.596,
"2022-09-01",40,2022-09-02 03:30:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"LNDFLLGP","TAMALA_PARK",1.832,3.595,
"2022-09-01",40,2022-09-02 03:30:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"TIWEST","TIWEST_COG1",6.88,13.712,
"2022-09-01",40,2022-09-02 03:30:00,"WARADGE","WARRADARGE_WF1",62.349,125.92,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",40,2022-09-02 03:30:00,"ALINTA","YANDIN_WF1",72.493,143.84,
"2022-09-01",41,2022-09-02 04:00:00,"ALBGRAS","ALBANY_WF1",4.717,12.7,
"2022-09-01",41,2022-09-02 04:00:00,"ALCOA","ALCOA_WGP",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"ALINTA","ALINTA_PNJ_U1",2.926,4.643,
"2022-09-01",41,2022-09-02 04:00:00,"ALINTA","ALINTA_PNJ_U2",5.331,10.8,
"2022-09-01",41,2022-09-02 04:00:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"ALINTA","ALINTA_WWF",21.395,43.9,
"2022-09-01",41,2022-09-02 04:00:00,"MPOWER","AMBRISOLAR_PV1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"PERTHNRGY","ATLAS",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"ALINTA","BADGINGARRA_WF1",64.997,130.08,
"2022-09-01",41,2022-09-02 04:00:00,"CTE","BIOGAS01",0.394,0.789,
"2022-09-01",41,2022-09-02 04:00:00,"BLAIRFOX","BLAIRFOX_BEROSRD_WF1",2.224,4.31,
"2022-09-01",41,2022-09-02 04:00:00,"BLAIRFOX","BLAIRFOX_KARAKIN_WF1",0.583,1.062,
"2022-09-01",41,2022-09-02 04:00:00,"BLAIRFOX","BLAIRFOX_WESTHILLS_WF3",0.298,0.846,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","BREMER_BAY_WF1",0.034,0.095,
"2022-09-01",41,2022-09-02 04:00:00,"GRIFFINP","BW1_BLUEWATERS_G2",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"GRIFFIN2","BW2_BLUEWATERS_G1",51.5,103,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","COCKBURN_CCG1",106.104,230,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","COLLIE_G1",59.924,119.379,
"2022-09-01",41,2022-09-02 04:00:00,"DCWL","DCWL_DENMARK_WF1",0.328,0.605,
"2022-09-01",41,2022-09-02 04:00:00,"EDWFMAN","EDWFMAN_WF1",35.489,72.44,
"2022-09-01",41,2022-09-02 04:00:00,"PERTHNRGY","GOSNELLS",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"ALBGRAS","GRASMERE_WF1",3.24,7.82,
"2022-09-01",41,2022-09-02 04:00:00,"GRENOUGH","GREENOUGH_RIVER_PV1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WGRES","HENDERSON_RENEWABLE_IG1",0.637,1.274,
"2022-09-01",41,2022-09-02 04:00:00,"COLLGAR","INVESTEC_COLLGAR_WF1",82.561,161.1,
"2022-09-01",41,2022-09-02 04:00:00,"LNDFLLGP","KALAMUNDA_SG",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","KALBARRI_WF1",0.424,0.852,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","KEMERTON_GT11",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","KEMERTON_GT12",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","KWINANA_GT2",24.213,48.4,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","KWINANA_GT3",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"SUNAUST22","MERSOLAR_PV1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","MUJA_G5",44.659,89.003,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","MUJA_G6",40.406,81.05,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","MUJA_G7",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","MUJA_G8",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","MUNGARRA_GT1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","MUNGARRA_GT3",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"MUMBIDA","MWF_MUMBIDA_WF1",27.492,55,
"2022-09-01",41,2022-09-02 04:00:00,"MERREDIN","NAMKKN_MERR_SG1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"NEWGEN","NEWGEN_KWINANA_CCG1",115.693,234.72,
"2022-09-01",41,2022-09-02 04:00:00,"NGENEERP","NEWGEN_NEERABUP_GT1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"NSFPTNRS","NORTHAM_SF_PV1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WENERGY","PERTHENERGY_KWINANA_GT1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT10",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT11",38.403,82.7,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT2",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT3",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT4",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT5",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT7",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","PINJAR_GT9",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"GLDFLDPW","PRK_AG",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"LNDFLLGP","RED_HILL",1.695,3.422,
"2022-09-01",41,2022-09-02 04:00:00,"PERTHNRGY","ROCKINGHAM",0.579,1.169,
"2022-09-01",41,2022-09-02 04:00:00,"MBARKER","SKYFRM_MTBARKER_WF1",0.967,2.109,
"2022-09-01",41,2022-09-02 04:00:00,"PERTHNRGY","SOUTH_CARDUP",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"STHRNCRS","STHRNCRS_EG",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"LNDFLLGP","TAMALA_PARK",1.83,3.721,
"2022-09-01",41,2022-09-02 04:00:00,"TSLA_GER","TESLA_GERALDTON_G1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"TSLA_KEM","TESLA_KEMERTON_G1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"TSLA_NOR","TESLA_NORTHAM_G1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"TSLA_MGT","TESLA_PICTON_G1",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"TIWEST","TIWEST_COG1",6.914,13.949,
"2022-09-01",41,2022-09-02 04:00:00,"WARADGE","WARRADARGE_WF1",64.262,130.63,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","WEST_KALGOORLIE_GT2",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"WPGENER","WEST_KALGOORLIE_GT3",0,0,
"2022-09-01",41,2022-09-02 04:00:00,"ALINTA","YANDIN_WF1",73.201,149.71,
"2022-09-01",42,2022-09-02 04:30:00,"ALBGRAS","ALBANY_WF1",7.566,16.59,
"2022-09-01",42,2022-09-02 04:30:00,"ALCOA","ALCOA_WGP",0,0,
"2022-09-01",42,2022-09-02 04:30:00,"ALINTA","ALINTA_PNJ_U1",24.854,56.035,
"2022-09-01",42,2022-09-02 04:30:00,"ALINTA","ALINTA_PNJ_U2",12.649,27,
"2022-09-01",42,2022-09-02 04:30:00,"ALINTA","ALINTA_WGP_GT",0,0,
"2022-09-01",42,2022-09-02 04:30:00,"ALINTA","ALINTA_WGP_U2",0,0,
"2022-09-01",42,2022-09-02 04:30:00,"ALINTA","ALINTA_WWF",21.617,42.8,
"2022-09-01",42,2022-09-02 04:30:00,"MPOWER","AMBRISOLAR_PV1",0,0,
